sample,DGCCA_1,DGCCA_2,DGCCA_3,DGCCA_4,DGCCA_5,DGCCA_6,DGCCA_7,DGCCA_8,DGCCA_9,DGCCA_10,DGCCA_11,DGCCA_12,DGCCA_13,DGCCA_14,DGCCA_15,DGCCA_16,DGCCA_17,DGCCA_18,DGCCA_19,DGCCA_20,DGCCA_21,DGCCA_22,DGCCA_23,DGCCA_24,DGCCA_25,DGCCA_26,DGCCA_27,DGCCA_28,DGCCA_29,DGCCA_30,DGCCA_31,DGCCA_32,DGCCA_33,DGCCA_34,DGCCA_35,DGCCA_36,DGCCA_37,DGCCA_38,DGCCA_39,DGCCA_40,DGCCA_41,DGCCA_42,DGCCA_43,DGCCA_44,DGCCA_45,DGCCA_46,DGCCA_47,DGCCA_48,DGCCA_49,DGCCA_50,DGCCA_51,DGCCA_52,DGCCA_53,DGCCA_54,DGCCA_55,DGCCA_56,DGCCA_57,DGCCA_58,DGCCA_59,DGCCA_60,DGCCA_61,DGCCA_62,DGCCA_63,DGCCA_64,DGCCA_65,DGCCA_66,DGCCA_67,DGCCA_68,DGCCA_69,DGCCA_70,DGCCA_71,DGCCA_72,DGCCA_73,DGCCA_74,DGCCA_75,DGCCA_76,DGCCA_77,DGCCA_78,DGCCA_79,DGCCA_80,DGCCA_81,DGCCA_82,DGCCA_83,DGCCA_84,DGCCA_85,DGCCA_86,DGCCA_87,DGCCA_88,DGCCA_89,DGCCA_90,DGCCA_91,DGCCA_92,DGCCA_93,DGCCA_94,DGCCA_95,DGCCA_96,DGCCA_97,DGCCA_98,DGCCA_99,DGCCA_100
TCGA-AC-A3W5-01,-0.040039834,-0.07211193,0.060624823,0.013960591,-0.018915948,0.0069367206,0.0032707248,0.042265803,0.0022026845,0.0651425,0.06562386,-0.048306465,0.01092098,-0.050534546,0.0062482934,0.0048586493,-0.016135553,-0.03582848,-0.048884593,0.08309192,-0.004325346,0.026260473,0.011861226,0.005616798,-0.0013973862,-0.039192077,-0.0132679865,-0.049247056,-0.021494167,-0.014716214,-0.030459661,0.0130423,-0.012511285,0.028729819,-0.0188188,-0.022920689,-0.025368504,-0.02205462,-0.02527571,0.009125136,0.020733787,0.015260042,0.04079669,-0.010888486,0.027629567,0.049813587,0.007436217,0.015755385,0.006765499,-0.03708381,0.03736934,0.020980885,-0.02849456,0.04423887,-0.0075809835,0.0013660248,-0.01348743,-0.020198308,-0.01478112,-0.013265977,0.0010011774,0.014788023,-0.0069057685,0.035452913,0.008020377,0.008000361,-0.07646561,0.011779284,-0.0028076386,-0.0038316941,0.021156868,0.055546496,-0.04249083,0.0119342655,0.005861562,-0.009187283,0.008094922,0.0011148455,-0.038825683,0.053818032,-0.0007178618,-0.09106022,-0.030802239,-0.038165636,-0.005589284,0.008458991,-0.0118945595,0.0062752203,0.02300641,-0.008654261,0.10644922,-0.013715294,-0.004258591,0.012016779,0.032022256,0.022418806,0.04880818,0.021667486,0.017678954,0.014054602
TCGA-AC-A3W6-01,-0.029620789,-0.03581433,-0.00075290166,0.032061227,-0.06546331,-0.0171493,0.031056708,-0.0035200883,0.008057617,0.03776403,-0.033632994,0.013846409,0.04375699,-0.09311899,-0.006026664,-0.0054190513,0.00037960988,-0.008421203,-0.050392516,0.0052441834,0.0022000251,-0.016803933,0.008655017,0.01081104,0.023159996,0.017224228,0.020496069,0.04065489,-0.027790196,-0.010094313,0.041092496,0.033115204,-0.015081194,-0.010439713,-0.025194345,-0.001939265,0.0040669097,0.019339412,-0.041978974,-0.02358881,-0.018786255,-0.042154096,0.0027408605,0.0022226581,-0.07789014,-0.05896257,0.010297483,0.026712691,0.015153017,-0.05465684,0.033315603,-0.003950091,-0.04932174,-0.04506598,0.083232045,-0.025507841,0.013457864,-0.011920145,-0.0055110212,-8.035451e-06,-0.00581233,0.01474678,-0.0221414,0.002626216,-0.02041597,-0.036971413,-0.06578425,0.023559198,0.022689154,0.023970596,0.032322217,-0.047667388,0.013063795,0.030403439,0.02092387,0.035548974,-0.04200591,0.043122128,-0.0133514535,0.015007347,0.015906878,0.008063743,-0.03360392,-0.008193285,-0.021428213,0.022162607,-0.0043935105,-0.046555337,0.055184342,0.007831894,0.0028459616,0.018774837,0.00094242254,-0.016836336,0.0060889367,-0.04958855,0.015959699,0.0047645415,-0.010958035,0.0032931748
TCGA-AC-A3W7-01,-0.030350085,0.0144738015,0.024018094,-0.01980853,-0.042741187,-0.021624506,-0.042531118,0.05748808,-0.0017936239,0.07138749,-0.028745504,-0.005730571,0.04295758,-0.04987616,0.002772958,-0.010877709,-0.014996424,-0.042605206,-0.03488063,0.070525914,0.02140926,0.019356783,-0.0011489039,0.001926448,0.0053504277,0.004391825,-0.07562245,0.04142753,0.013256438,0.009399943,-0.0122577865,0.049960554,0.007854233,-0.047487356,-0.0019132309,-0.017940957,-0.021051416,-0.028973158,0.024461837,-0.011407254,-0.006225871,-0.03491029,0.0060854303,0.009892507,0.002601401,0.07187411,-0.014167215,0.06345585,0.030911176,-0.020627672,-0.001913812,0.014491045,-0.0001027938,-0.049340717,0.007441845,-0.04059372,0.0146988295,0.00043634558,-0.00700692,0.0039081983,0.00062694866,0.022050269,-0.006965584,0.02142306,0.03632052,0.039910577,0.023428593,0.0071216524,0.021223314,-0.018543389,-0.016343016,-0.0084363725,-0.043617133,0.025016047,0.0047349157,-0.0047300123,-0.0011342354,-0.05857591,0.076549,-0.082612514,0.0114018265,0.02032668,0.02704802,0.006075971,-0.027256593,0.0037291832,-0.015890481,0.06886082,0.044710133,0.009063061,-0.035277553,-0.029578153,0.050583813,-0.01837771,-0.11213735,0.06757553,0.02627732,0.026715558,-0.06210002,0.022588216
TCGA-AC-A3YI-01,0.030698095,-0.024891414,0.071542755,0.03552364,-0.06812384,-0.005040802,0.0026141116,-0.026580343,0.0020941684,-0.020105436,0.031739917,-0.011552747,-0.05986581,0.06916782,-0.0065307934,0.0038548824,0.0114698885,0.06930328,-0.06261636,0.065257736,0.0191478,-0.019295027,-0.0050690537,-0.0060532917,-0.025756922,-0.0049779285,-0.07148933,0.048383385,0.023462197,0.020253424,0.0064235926,0.02426522,-0.019092694,0.081537865,-0.1157856,0.0015148278,-0.038575932,-0.00940026,0.019631542,-0.013429855,-0.017332997,-0.021328706,0.0013730945,-0.016989753,-0.0032901336,0.02829253,0.019323504,-0.00836432,-0.023111375,-0.04637774,0.01607563,0.022425111,0.03262385,0.033963043,-0.052244414,-0.011211984,0.060485832,-0.025835156,-0.026472816,0.015571632,-0.024261434,0.0053192712,-0.04117361,0.0129276365,0.025917418,-0.04341543,0.0010274964,-0.06343631,0.0010110978,-0.027407272,0.007396197,-0.07295225,-0.004681415,0.047584355,0.011194755,0.009234799,-0.0088105425,-0.003265692,0.027826797,-0.020579264,0.0040985947,0.03913615,-0.024166051,-0.0067107272,-0.0132050775,-0.0053973515,-0.003993691,-0.020616462,0.04931857,-0.009357619,-0.012709163,0.013151644,0.03595947,-0.0047514793,-0.084414825,0.010881678,-0.008750716,-0.0035438994,-0.009996649,0.010608692
TCGA-AC-A3YJ-01,-0.010554764,-0.034685567,0.019840332,-0.016304743,0.042678617,-0.01618173,0.015180295,0.010501344,-0.0036098207,-0.019864034,0.035496503,-0.018715013,0.0077963187,-0.0053104647,0.038133144,0.015031291,0.024920655,0.013006508,0.027874442,-0.034168363,-0.003276303,0.0021081585,0.0019229897,0.014409511,-0.019843556,0.005047882,0.107289515,-0.003548026,-0.00018747663,0.013114943,0.05280001,-0.013607942,0.022948265,-0.0030505958,-0.05547475,-0.04273141,-0.022437807,-0.01368611,-0.012435076,0.014623501,-0.0033287015,0.0316453,-0.0060898764,0.010768323,0.02578965,0.010491151,0.0011008902,0.06319297,0.002007219,0.06983833,-0.042546194,0.002350578,0.007954806,-0.027075399,-0.1327861,0.017243847,-0.0039806655,0.021978488,-0.012153255,-0.012965642,-0.018614199,0.014974937,-0.015729267,0.01688236,0.0065313596,0.010569699,0.017556995,0.0008519832,0.021365479,0.022797694,0.09880372,0.111040704,0.021367155,-0.015022257,-0.020716527,0.022559114,-0.0026927332,-0.0035337675,0.03290594,-0.04575488,-0.009647148,0.0590695,-0.00020033098,0.021539867,0.009047886,-0.011865441,0.016212124,0.010044227,-0.008012857,0.008443281,-0.045899026,-0.043145597,-0.006129753,0.027116384,-0.01642951,0.015189434,0.009748674,0.011511336,-0.022335052,-0.003836682
TCGA-AC-A4ZE-01,-0.014214294,0.028883958,-0.017293954,-0.081720695,0.013822898,0.010555782,0.05829085,-0.04370651,0.013104039,-0.00760602,0.013764303,-0.035766307,-0.103052996,0.053310737,-0.01157203,0.012588161,-0.010118169,-0.058598574,0.0607664,0.016668746,0.0037190309,0.053581275,-0.03748696,0.008537407,-0.010514325,0.0022527352,-0.017206142,-0.012263289,0.012090741,-0.024667608,-0.094068,-0.018551406,-0.021796187,0.015674114,-0.051363338,-0.0019821823,-0.010227898,-0.06510639,-0.033223927,0.004124444,-0.009527354,0.013863771,0.033456273,-0.013122752,0.05109297,-0.024343234,0.019828828,-0.060198866,-0.00795544,-0.079751775,-0.027745908,-0.0037527177,0.01760504,0.06803858,0.011493199,-0.026367523,0.025671855,0.00039009238,-0.015417674,0.030895233,0.044482235,-0.0018767212,0.05146445,0.0042236904,0.009078592,-0.0016408674,0.039817713,-0.0059579317,-0.013380179,-0.0072099743,-0.069122985,-0.079921044,0.019007891,0.05220419,-0.007913442,-0.0012459625,-0.017745836,0.015231619,0.027722072,0.02646999,-0.0075048665,-0.021317592,0.03234418,-0.028268147,1.023442e-05,0.0011050478,-0.015048692,0.029301573,-0.019705743,-0.0016943095,0.005308562,0.025870752,-0.0034125187,-0.01837844,0.024336081,-0.03590668,-0.03593385,0.009867204,-0.0060073202,-0.0014742035
TCGA-AC-A5EH-01,0.013528361,0.030992905,-0.045763884,-0.027572224,0.02037516,0.0038055717,-0.030573772,-0.035891093,-0.00038854964,0.030407779,0.017373072,-0.013969638,0.010115828,0.012159481,0.008064739,-0.00095941965,-0.060076494,0.005168365,0.041332513,-0.025207382,-0.036676496,0.09107243,0.06541057,0.014836306,-0.005559247,-0.031609513,-0.038059454,0.038005717,-0.040667396,0.11292311,-0.023453735,-0.040965907,0.004447331,-0.11358529,0.0015420793,-0.02658546,-0.010559643,-0.017582832,0.019480929,0.0008909609,0.008230745,-0.022045618,0.013651647,-0.0032562492,0.020553261,-0.0027053864,0.0010075364,-0.037902426,-0.013219856,-0.017046794,0.016973747,0.020386862,0.052342035,-0.00065327156,0.043143045,-0.023809794,-0.007626635,-0.0014708638,0.0045391265,0.00505664,-0.018461557,-0.012248449,-0.047189087,0.016123507,0.022088945,0.0042135143,0.054486103,-4.5582186e-05,-0.011892437,-0.0011838255,-0.0905059,-0.039705016,-0.028823953,0.000744998,-0.016022362,0.0134054,-0.02261773,-0.02484655,-0.0060438067,-0.011144159,0.05072385,0.027913662,0.007958529,0.002491941,-0.030446658,0.01926248,-0.020792816,0.031241708,0.005569894,0.02040023,-0.047159974,0.026465999,0.036823947,-0.0032538697,0.018963646,0.007996429,-0.007645216,0.056619186,-0.003614474,0.016388897
TCGA-AC-A5EI-01,0.0172078,0.03554729,-0.023599355,0.02128528,-0.012597237,-0.00951402,-0.03621342,-0.005483792,-0.013598493,-0.014737867,0.02012198,-0.016190736,0.08696457,-0.06560475,-0.008866522,-0.005213974,0.011703527,0.0019595595,0.011019887,0.04580998,0.01565471,-0.014894462,0.003992226,-0.00030913256,-0.019608468,0.004339954,-0.0367355,-0.028161664,0.008838566,-0.06451641,-0.01462708,-0.061718058,0.017967325,0.056446593,0.04521349,-0.016286027,-0.026840597,-0.00892994,-0.009568967,0.012608729,-0.02550782,0.036584027,-0.011860691,0.005509653,0.10488564,0.03586396,0.022504872,-0.033551604,-0.044761572,0.02397521,-0.009063351,0.02965434,-0.015639186,0.06870772,-0.048679136,0.026015472,-0.073543854,0.02497313,0.016476244,0.011078528,-0.0011543405,0.006777334,0.016656734,0.033968866,-0.032624245,0.02175586,-0.014082576,0.103938885,0.020712107,0.068142444,-0.0018132823,-0.008377517,0.022053886,-0.027045298,0.010291793,-0.034862902,0.01783458,-0.0035599833,0.033189155,0.0073691597,-0.0038689133,0.0201223,0.011702187,-0.02816485,-0.024881022,-0.020891363,0.0032380195,0.06178571,-0.012482337,-0.016326848,-0.015502442,0.017951943,-0.016046163,0.019764636,-0.042426627,0.0073227277,-0.017420944,-0.021686323,-0.04458058,0.0062703327
TCGA-AC-A5XS-01,-0.00052968785,-0.03475464,-0.029075358,0.017459122,0.042038932,0.01502122,0.052444518,0.041856796,0.022740357,-0.00032561738,0.03718639,-0.0063811466,0.03932456,-0.018567942,0.0036983388,0.011052132,0.03297983,0.009560128,-0.013398871,0.013019261,-0.0032118023,-0.0008262673,0.017940179,-0.016127352,-0.020135637,-0.018186852,-0.0024154282,-0.052756526,0.003082647,0.009688842,0.018069543,0.033849616,0.0035535288,0.011087011,0.025985124,-0.0062377397,0.009498725,-0.031021003,-0.0004953919,-0.012961577,0.030336652,0.017086927,0.016449854,-0.015145838,0.007816353,0.020229287,-0.0019678406,0.0021924935,0.00551113,0.11727476,0.0031049368,-0.025470493,-0.013734713,-0.00880261,-0.07747869,0.016639853,-0.017236322,-0.0053929314,-0.003397759,-0.036590252,0.020460267,0.017418463,0.02654881,-0.014755453,0.049658976,0.030559363,0.056077577,-0.04052797,0.031624343,-0.023867145,0.00832711,0.03919327,-0.023142023,0.016325288,-0.0036190003,0.005900749,-0.012886105,-0.030670272,0.014137072,-0.088475026,-0.00062473863,-0.02199642,0.043842386,-0.012926717,0.016285423,0.028295994,-0.0040175673,-0.044391923,-0.011362648,-0.0026813177,0.018007653,0.00622953,0.07124842,-0.028562197,-0.04725189,-0.011294671,0.010181675,0.04492285,-0.03667783,-0.006371092
TCGA-AC-A5XU-01,0.022088606,0.009690534,-0.02051585,0.02730425,-0.018683061,0.009947324,-0.041539717,-0.033846248,0.014501154,0.04615305,0.012602925,-0.004788667,-0.018597636,-0.0027112616,-0.006117001,-0.001486802,-0.065611355,0.025071047,-0.037322395,0.09408809,-0.01220591,0.0069556963,-0.017812824,0.0033730436,-0.0362626,0.007039247,-0.033523735,0.014751747,0.022198174,0.019644458,0.029291127,0.0155253215,-0.015469253,-0.099152476,0.0245037,0.006638919,0.051716935,0.039937515,0.06139863,0.019362208,0.02709261,0.048620448,0.00797387,-0.005623488,0.0064152274,-0.016394088,-0.016336242,0.03364495,-0.01040395,0.03541517,-0.025227243,0.014944093,0.013099046,0.02990037,-0.033813268,0.016280297,-0.049889743,-0.019527424,-0.008369265,0.00321622,0.0047795433,0.0024689785,0.028736508,-0.029553706,0.024350584,-0.021005115,-0.052019704,0.003151921,-0.008654326,-0.003723435,-0.006112457,0.0636037,-0.02585506,-0.018156188,0.010407122,-0.04509305,0.029201783,-0.0078056934,0.024797903,-0.0028863735,-0.005679639,0.05704023,-0.033504196,0.0030202381,-0.012031324,-0.008571064,-0.0035592448,0.0059578856,-0.014079355,-0.038298123,-0.0045098644,0.020249316,-0.05408222,0.0075139944,0.05262089,0.053316187,-0.031400606,0.0068127476,0.007415239,0.0115163345
TCGA-AC-A62V-01,0.022644408,0.012344988,0.035425458,-0.06506506,0.021984275,-0.0047658933,0.03983705,-0.036998652,-0.024778835,-0.036179308,0.038299058,-0.033430878,-0.016634211,-0.05461604,-0.039433587,-0.012591813,0.010159448,-0.04405021,0.00876406,0.10098306,0.014527525,0.031206664,0.0019497098,0.0019561267,-0.031836875,0.052275658,-0.004483961,-0.092538364,0.03881635,-0.01858696,-0.03291382,0.010304771,-0.0013833973,0.0012118166,0.067133576,0.006069163,0.03022563,0.04342044,0.02761329,0.010088239,0.01787043,0.05255886,0.0058430405,0.0063220123,-0.011180501,-0.030681737,-0.0043335175,-0.05285449,-0.01810761,0.032243922,-0.069140784,-0.0048644617,-0.005826406,-0.024653453,-0.007562411,-0.036993075,-0.03654797,-0.0068962555,0.010098689,0.0078043854,0.01464699,0.005008694,0.056125335,0.005735443,-0.015712023,-0.00044144643,-0.00054808334,-0.043214772,-0.0073652025,0.009748979,0.08607783,0.02091512,-0.014804579,-0.016461145,-0.013169499,-0.03334303,-0.018890096,0.007185475,-0.014541792,-0.015288213,-0.014226754,-0.04554016,0.02424865,-0.03440084,0.011261213,-0.0016132183,0.006416253,0.017272793,-0.041897986,0.0005952162,0.016747093,-0.00737735,0.011454898,0.01664852,-0.06688687,0.062469184,-0.023464806,0.017163575,0.038001977,-0.04058685
TCGA-AC-A62X-01,-0.002388209,0.006359162,-0.0139969345,0.035886798,0.030750986,0.017743513,0.025297154,0.025882898,0.008294163,-0.024573466,0.030142952,-0.0003770733,0.027778575,0.006340565,0.037190408,0.029017102,0.051633473,0.0027827984,-0.04857905,-0.013919388,-0.011449067,0.01624205,-0.010035575,-0.023849787,0.030546527,-0.0011536223,-0.03734953,0.07997145,-0.023036364,0.035367507,-0.022206917,-0.0024198962,-0.018201582,-0.088362515,-0.0001489236,-0.01107655,0.048711997,0.079700746,0.037963994,-0.020859124,0.0051931273,-0.05137959,0.0026690692,0.017212583,-0.005102465,-0.0020622564,0.005588579,0.0156694,-0.0040752525,-0.027296465,-0.0030952063,0.02383784,-0.019827314,-0.062329553,-0.0040086126,-0.0049687503,0.001216861,0.017480873,0.020083146,-0.032778323,-0.022527374,0.000593978,-0.015286783,-0.021917958,0.003137094,0.027391033,0.0777026,-0.03419313,0.0027695904,0.019726323,-0.007095845,-0.0063368487,0.0072057233,-0.038656168,0.03135861,-0.038516443,0.031338673,-0.013694009,0.013928194,0.038505327,-0.01334534,0.025683938,-0.054207012,-0.032537244,0.029560743,0.011083705,-0.008837334,-0.041343324,0.01915207,-0.01711825,0.045587696,0.024211023,0.07410153,-0.051873043,0.0009371247,0.028554793,0.055668466,-0.0012419475,-0.0052579595,0.034159742
TCGA-AC-A62Y-01,0.018922392,-0.012316003,-0.043626502,0.022409638,0.016307231,-0.0028567687,0.02417477,-0.014879469,0.019798042,-0.0700419,-0.05942037,0.033827648,-0.042189896,0.087406255,-0.036792226,-0.014182579,-0.02661721,0.0122296335,0.01552412,-0.04814653,-0.018619888,-0.09567949,-0.021155916,-0.03878092,0.017343268,-0.010035186,0.012946457,0.0037086743,0.0008782197,-0.061415225,0.025018081,-0.041117914,0.017852899,0.028479643,0.05125001,0.018795907,0.038694955,0.01126517,0.02733329,-0.003996266,-0.009260664,-0.04317427,-0.04861024,0.013934023,-0.021025514,-0.011261988,-0.007384133,-0.01604208,0.013797699,-0.09026082,0.009920461,0.039115537,0.013228941,0.060443733,0.015918978,-0.02342788,-0.030586002,0.013036699,0.008103149,-0.049101576,0.0014191116,0.060948715,0.021273674,-0.036580477,-0.007990331,0.03858939,0.01336285,0.012532654,-0.040562928,-0.0224536,0.025789682,0.017154278,0.012976173,-0.036656197,-0.0015517592,-0.012682085,0.036069307,-0.011552231,-0.010275229,0.008075867,-0.010972122,-0.05259871,0.05346162,0.016472057,0.024471607,-0.00100402,0.004757233,0.02333644,-0.011194874,0.02191161,0.031017825,-0.032073736,-0.022663634,-0.004860664,-0.039862536,-0.0052340254,-0.03253607,0.025747491,-0.028796628,0.011961801
TCGA-AC-A6IV-01,0.025571339,0.031078646,-0.050497986,-0.037786834,0.03114117,-0.0144103905,-0.058666818,-0.018040145,0.024453271,-0.017711215,-0.0028081648,0.007925412,0.0017973687,0.10996327,-0.009992419,-0.012533488,-0.026883671,0.061773933,-0.0116533395,-0.008462001,-0.002186695,-0.036667544,0.0008004104,0.010353332,-0.020936511,0.0017703623,-0.070107006,0.07287692,0.006905071,-0.034744386,0.02345372,0.043061763,-0.007711077,-0.06858721,0.042192854,-0.007819273,-0.0053833835,0.047557812,0.010636721,-0.011566068,0.0035263267,0.022726126,-0.019996826,-0.01713328,-0.0631444,-0.039232805,-0.012070998,0.061967842,-0.019670315,-0.07049395,-0.009128486,0.085648,0.029836608,-0.03645568,0.03164048,0.018936858,-0.04879433,0.011596121,-0.03037531,0.018443083,-0.022599624,0.03411676,-0.022545129,0.024792094,-0.025810111,0.011064988,-0.008059203,0.0037428103,0.008381427,-0.003958199,-0.02369235,0.03453849,0.025975376,0.0144057125,-0.0130277155,0.039934427,-0.0017327038,0.026884371,-0.007349332,-0.015022664,0.0047778003,-0.07024712,0.06630091,0.075327344,0.0044448692,-0.01365925,0.041477606,-0.04517317,-0.0005808342,0.019751024,0.062528014,-0.011065584,-0.08123199,0.022283383,-0.03848601,0.005906515,-2.0964071e-05,-0.014657587,0.010653263,-0.011986969
TCGA-AC-A6IW-01,-0.025116617,-0.048314467,0.005239575,0.04091638,-0.03967532,-0.028030362,0.037887596,0.0022676112,0.042657822,-0.004183055,0.020487359,-0.02012235,-0.042212218,0.009789593,-0.0006451057,-0.003282704,0.031164877,-0.00552696,-0.004393028,0.011412383,0.01162016,-0.008886259,-0.041881844,0.050497483,-0.001532618,-0.018011762,-0.012659087,-0.01525284,0.015757754,-0.012153899,-0.011407848,-0.003762573,0.033832625,-0.008518939,0.0036214406,0.008944795,-0.0069908425,0.053669646,-0.06947343,0.0028761784,0.010394138,0.026455909,-0.053619687,-0.032200985,-0.017958488,0.0100810565,0.0018310342,0.06633456,0.012861429,0.006017865,-0.037184283,-0.10078432,-0.0361899,0.004536338,-0.103354186,-0.0114679,0.026289897,-0.041637275,-0.05100818,-0.0014177132,-0.013801694,0.054081544,0.015201711,0.0062072426,0.022261498,-0.04123711,0.01926865,0.020723313,0.011906869,0.027704462,-0.020940632,-0.021743692,0.027959831,0.045039155,-0.0025535994,0.022609316,0.010194421,0.000973125,-0.006590874,-0.021786727,-0.024103036,-0.04951054,0.009822433,-0.0030895704,-0.032688778,0.022938227,0.016000459,-0.02038144,0.011552969,-0.06046213,-0.026859745,0.03975427,0.01612236,-0.03779047,0.023019308,0.023363661,0.04019121,0.008622963,-0.009142885,-0.008740157
TCGA-AC-A6IX-01,-0.009079714,0.026128178,0.007886742,-0.036115784,0.045107678,0.040524893,0.043757185,0.03204639,-0.018306125,-0.053071972,0.014750955,3.4863362e-05,0.008571899,-0.0013217302,0.0029037977,0.019932447,0.024686597,0.0036067003,0.044699147,-0.09088873,0.004658403,-0.009591622,-0.01180627,-0.03745741,0.019467555,0.023571547,0.085967645,-0.027284976,-0.008133556,0.079368725,-0.009132512,-0.05184456,-0.027322326,-0.038330283,-0.039237726,-0.0060798954,0.020353159,0.00237453,-0.008782184,-0.0005343687,0.016982269,0.00012432039,0.013955714,-0.024199396,-0.00127271,-0.023230273,0.0010569626,0.017119717,0.008246526,0.003842316,0.01315601,0.00069754757,-0.009509496,-0.030259565,0.018630551,0.022908762,-0.0060284953,0.0021720259,-0.013075334,0.007390391,0.0144224465,0.030253356,-0.016792051,0.0013270718,-0.035809234,-0.0051259752,0.022749012,-0.025875282,0.035161324,0.042227343,0.07863556,0.016553978,-0.004261614,-0.05532491,0.0071376185,-0.021226197,-0.0060884664,0.03098085,0.0557791,0.026015494,-0.002515884,0.014856081,0.005588252,0.00976421,-0.012206092,0.009508792,0.008164316,0.01522156,0.023195077,-0.015308623,-0.039038356,0.014571121,0.0027898198,0.009126348,0.017956741,-0.0074722413,0.015597503,-0.011103332,0.0071360483,0.0019639367
TCGA-AC-A6IX-06,0.0013634628,-0.0015995582,0.086638674,-0.074303985,-0.0054164915,0.019839382,0.022013204,0.04572999,-0.015484767,-0.0031252867,-0.0031255716,0.003022316,0.028987775,0.013723521,0.02521268,0.01831829,-0.0006992575,0.024028903,-0.019117298,-0.05403978,0.031140076,-0.0051604137,-0.015592609,-0.005914366,0.023201728,0.012888413,0.06998639,0.05833058,-0.0028064465,0.005621483,-0.0016960585,-0.018139247,-0.026671896,-0.018857365,-0.00077371206,0.0063393284,-0.017268836,-0.030541012,-0.014507337,-0.0028339792,0.0065899864,0.020538677,0.0057887835,-0.03614843,0.0049117003,0.012797065,0.01540152,-0.066983104,-0.0057979184,-0.03332895,0.024595037,-0.02140605,-0.022049205,0.06122906,-0.10964693,-0.037293367,0.09879811,-0.0230648,0.0040804944,-0.0010619275,0.0054299124,-0.01928737,-0.008375481,0.024149891,0.029139332,-0.021563815,-0.0022491198,-0.001214332,0.011637935,-0.034410737,0.12517801,-0.07261226,-0.008879373,-0.06928067,0.013038429,0.06676377,-0.053317055,-0.0008209944,-0.055571206,-0.059534352,0.04796351,-0.03299669,0.023233395,0.058580033,-0.004786482,-0.01650668,0.0109930355,-0.050195355,0.009346586,0.04237955,-0.044538006,0.015375989,-0.016986186,0.006880581,-0.0050614034,0.031300507,-0.03521654,-0.025408607,0.014395231,0.0052421694
